item_id,order_id,product_name,category,price,quantity
I-004143,O-01391,Monitor Stand,Accessories,75,2
I-004144,O-01391,Wireless Mouse,Accessories,50,2
I-004145,O-01391,Laptop Pro,Electronics,1200,3
I-004146,O-01392,Webcam 1080p,Accessories,80,1
I-004147,O-01393,Monitor Stand,Accessories,75,2
I-004148,O-01394,Webcam 1080p,Accessories,80,1
I-004149,O-01394,Laptop Pro,Electronics,1200,2
I-004150,O-01394,Monitor Stand,Accessories,75,3
I-004151,O-01394,Office Chair,Furniture,250,2
I-004152,O-01395,Webcam 1080p,Accessories,80,3
I-004153,O-01395,Laptop Pro,Electronics,1200,2
I-004154,O-01396,Laptop Pro,Electronics,1200,1
I-004155,O-01396,Webcam 1080p,Accessories,80,1
I-004156,O-01396,Standing Desk,Furniture,600,1
I-004157,O-01396,Webcam 1080p,Accessories,80,1
I-004158,O-01397,Laptop Pro,Electronics,1200,3
I-004159,O-01397,Mechanical Keyboard,Accessories,130,1
I-004160,O-01397,Wireless Mouse,Accessories,50,3
I-004161,O-01397,Mechanical Keyboard,Accessories,130,3
I-004162,O-01397,Laptop Pro,Electronics,1200,2
I-004163,O-01398,4K Monitor,Electronics,400,1
I-004164,O-01398,Noise Cancelling Headphones,Electronics,300,3
I-004165,O-01398,Monitor Stand,Accessories,75,1
I-004166,O-01399,Monitor Stand,Accessories,75,1
I-004167,O-01399,Webcam 1080p,Accessories,80,1
I-004168,O-01400,Wireless Mouse,Accessories,50,3
I-004169,O-01400,Monitor Stand,Accessories,75,2
I-004170,O-01400,Monitor Stand,Accessories,75,1
I-004171,O-01400,Noise Cancelling Headphones,Electronics,300,1
I-004172,O-01401,Laptop Pro,Electronics,1200,1
I-004173,O-01401,Mechanical Keyboard,Accessories,130,2
I-004174,O-01401,Standing Desk,Furniture,600,1
I-004175,O-01402,Monitor Stand,Accessories,75,1
I-004176,O-01402,4K Monitor,Electronics,400,1
I-004177,O-01402,Mechanical Keyboard,Accessories,130,2
I-004178,O-01402,Wireless Mouse,Accessories,50,1
I-004179,O-01402,Laptop Pro,Electronics,1200,1
I-004180,O-01403,Mechanical Keyboard,Accessories,130,3
I-004181,O-01403,Monitor Stand,Accessories,75,3
I-004182,O-01403,Webcam 1080p,Accessories,80,1
I-004183,O-01403,Monitor Stand,Accessories,75,2
I-004184,O-01404,Mechanical Keyboard,Accessories,130,2
I-004185,O-01404,Webcam 1080p,Accessories,80,3
I-004186,O-01404,Wireless Mouse,Accessories,50,3
I-004187,O-01404,4K Monitor,Electronics,400,3
I-004188,O-01405,Mechanical Keyboard,Accessories,130,3
I-004189,O-01406,Wireless Mouse,Accessories,50,1
I-004190,O-01406,Wireless Mouse,Accessories,50,3
I-004191,O-01406,Wireless Mouse,Accessories,50,1
I-004192,O-01406,Webcam 1080p,Accessories,80,3
I-004193,O-01406,Office Chair,Furniture,250,2
I-004194,O-01407,Noise Cancelling Headphones,Electronics,300,1
I-004195,O-01407,Laptop Pro,Electronics,1200,3
I-004196,O-01407,Office Chair,Furniture,250,3
I-004197,O-01408,Office Chair,Furniture,250,3
I-004198,O-01408,Webcam 1080p,Accessories,80,3
I-004199,O-01408,Standing Desk,Furniture,600,3
I-004200,O-01409,Standing Desk,Furniture,600,3
I-004201,O-01409,Wireless Mouse,Accessories,50,1
I-004202,O-01409,Monitor Stand,Accessories,75,3
I-004203,O-01410,Standing Desk,Furniture,600,2
I-004204,O-01411,Noise Cancelling Headphones,Electronics,300,1
I-004205,O-01412,Wireless Mouse,Accessories,50,1
I-004206,O-01413,Wireless Mouse,Accessories,50,3
I-004207,O-01413,Office Chair,Furniture,250,2
I-004208,O-01414,Noise Cancelling Headphones,Electronics,300,2
I-004209,O-01414,Wireless Mouse,Accessories,50,2
I-004210,O-01414,Noise Cancelling Headphones,Electronics,300,1
I-004211,O-01414,Webcam 1080p,Accessories,80,2
I-004212,O-01415,Office Chair,Furniture,250,2
I-004213,O-01415,Monitor Stand,Accessories,75,2
I-004214,O-01415,Standing Desk,Furniture,600,1
I-004215,O-01415,4K Monitor,Electronics,400,2
I-004216,O-01415,Mechanical Keyboard,Accessories,130,2
I-004217,O-01416,Standing Desk,Furniture,600,3
I-004218,O-01416,Mechanical Keyboard,Accessories,130,2
I-004219,O-01416,Laptop Pro,Electronics,1200,1
I-004220,O-01416,Noise Cancelling Headphones,Electronics,300,2
I-004221,O-01417,4K Monitor,Electronics,400,2
I-004222,O-01417,Webcam 1080p,Accessories,80,1
I-004223,O-01417,Wireless Mouse,Accessories,50,1
I-004224,O-01417,Office Chair,Furniture,250,3
I-004225,O-01418,Wireless Mouse,Accessories,50,3
I-004226,O-01418,Monitor Stand,Accessories,75,1
I-004227,O-01418,Mechanical Keyboard,Accessories,130,3
I-004228,O-01419,Monitor Stand,Accessories,75,3
I-004229,O-01419,Webcam 1080p,Accessories,80,1
I-004230,O-01420,Noise Cancelling Headphones,Electronics,300,1
I-004231,O-01420,Wireless Mouse,Accessories,50,1
I-004232,O-01421,Mechanical Keyboard,Accessories,130,3
I-004233,O-01421,Noise Cancelling Headphones,Electronics,300,3
I-004234,O-01421,4K Monitor,Electronics,400,1
I-004235,O-01422,Monitor Stand,Accessories,75,1
I-004236,O-01422,Office Chair,Furniture,250,3
I-004237,O-01422,Webcam 1080p,Accessories,80,1
I-004238,O-01422,Mechanical Keyboard,Accessories,130,3
I-004239,O-01422,Monitor Stand,Accessories,75,3
I-004240,O-01423,Office Chair,Furniture,250,2
I-004241,O-01423,Webcam 1080p,Accessories,80,1
I-004242,O-01423,Standing Desk,Furniture,600,2
I-004243,O-01423,Mechanical Keyboard,Accessories,130,1
I-004244,O-01423,Webcam 1080p,Accessories,80,2
I-004245,O-01424,Monitor Stand,Accessories,75,2
I-004246,O-01424,Mechanical Keyboard,Accessories,130,2
I-004247,O-01424,Monitor Stand,Accessories,75,2
I-004248,O-01425,Standing Desk,Furniture,600,1
I-004249,O-01425,Office Chair,Furniture,250,2
I-004250,O-01426,Standing Desk,Furniture,600,2
I-004251,O-01426,Wireless Mouse,Accessories,50,1
I-004252,O-01426,Standing Desk,Furniture,600,1
I-004253,O-01426,4K Monitor,Electronics,400,2
I-004254,O-01426,Laptop Pro,Electronics,1200,1
I-004255,O-01427,Monitor Stand,Accessories,75,2
I-004256,O-01427,Wireless Mouse,Accessories,50,2
I-004257,O-01428,Wireless Mouse,Accessories,50,2
I-004258,O-01428,Noise Cancelling Headphones,Electronics,300,1
I-004259,O-01428,Laptop Pro,Electronics,1200,3
I-004260,O-01428,Webcam 1080p,Accessories,80,3
I-004261,O-01428,Office Chair,Furniture,250,3
I-004262,O-01429,Wireless Mouse,Accessories,50,2
I-004263,O-01429,Wireless Mouse,Accessories,50,2
I-004264,O-01430,4K Monitor,Electronics,400,3
I-004265,O-01431,Mechanical Keyboard,Accessories,130,1
I-004266,O-01431,Standing Desk,Furniture,600,3
I-004267,O-01431,4K Monitor,Electronics,400,2
I-004268,O-01432,Noise Cancelling Headphones,Electronics,300,1
I-004269,O-01432,Mechanical Keyboard,Accessories,130,1
I-004270,O-01432,4K Monitor,Electronics,400,3
I-004271,O-01433,Noise Cancelling Headphones,Electronics,300,2
I-004272,O-01433,Webcam 1080p,Accessories,80,1
I-004273,O-01433,Laptop Pro,Electronics,1200,3
I-004274,O-01434,Monitor Stand,Accessories,75,2
I-004275,O-01434,Wireless Mouse,Accessories,50,2
I-004276,O-01434,Standing Desk,Furniture,600,1
I-004277,O-01434,Noise Cancelling Headphones,Electronics,300,3
I-004278,O-01435,Laptop Pro,Electronics,1200,3
I-004279,O-01436,Webcam 1080p,Accessories,80,3
I-004280,O-01436,Noise Cancelling Headphones,Electronics,300,2
I-004281,O-01436,Office Chair,Furniture,250,2
I-004282,O-01436,Noise Cancelling Headphones,Electronics,300,1
I-004283,O-01436,Mechanical Keyboard,Accessories,130,3
I-004284,O-01437,Noise Cancelling Headphones,Electronics,300,2
I-004285,O-01438,Webcam 1080p,Accessories,80,3
I-004286,O-01438,4K Monitor,Electronics,400,2
I-004287,O-01438,Office Chair,Furniture,250,2
I-004288,O-01439,Laptop Pro,Electronics,1200,3
I-004289,O-01440,Office Chair,Furniture,250,1
I-004290,O-01440,Mechanical Keyboard,Accessories,130,3
I-004291,O-01440,4K Monitor,Electronics,400,2
I-004292,O-01440,4K Monitor,Electronics,400,3
I-004293,O-01441,Noise Cancelling Headphones,Electronics,300,3
I-004294,O-01441,Monitor Stand,Accessories,75,1
I-004295,O-01441,Mechanical Keyboard,Accessories,130,3
I-004296,O-01441,Webcam 1080p,Accessories,80,3
I-004297,O-01441,Monitor Stand,Accessories,75,1
I-004298,O-01442,Laptop Pro,Electronics,1200,3
I-004299,O-01442,Webcam 1080p,Accessories,80,2
I-004300,O-01442,Office Chair,Furniture,250,2
I-004301,O-01442,4K Monitor,Electronics,400,3
I-004302,O-01442,Standing Desk,Furniture,600,3
I-004303,O-01443,Monitor Stand,Accessories,75,2
I-004304,O-01444,4K Monitor,Electronics,400,3
I-004305,O-01444,Mechanical Keyboard,Accessories,130,3
I-004306,O-01444,Webcam 1080p,Accessories,80,2
I-004307,O-01444,Noise Cancelling Headphones,Electronics,300,3
I-004308,O-01445,Wireless Mouse,Accessories,50,1
I-004309,O-01446,4K Monitor,Electronics,400,2
I-004310,O-01447,Office Chair,Furniture,250,2
I-004311,O-01448,Standing Desk,Furniture,600,2
I-004312,O-01449,Noise Cancelling Headphones,Electronics,300,1
I-004313,O-01449,Monitor Stand,Accessories,75,2
I-004314,O-01449,Webcam 1080p,Accessories,80,2
I-004315,O-01450,Office Chair,Furniture,250,3
I-004316,O-01451,Standing Desk,Furniture,600,3
I-004317,O-01451,Wireless Mouse,Accessories,50,3
I-004318,O-01451,4K Monitor,Electronics,400,2
I-004319,O-01452,Standing Desk,Furniture,600,1
I-004320,O-01452,Noise Cancelling Headphones,Electronics,300,2
I-004321,O-01452,Wireless Mouse,Accessories,50,2
I-004322,O-01452,Mechanical Keyboard,Accessories,130,3
I-004323,O-01453,Standing Desk,Furniture,600,3
I-004324,O-01453,Noise Cancelling Headphones,Electronics,300,1
I-004325,O-01453,Office Chair,Furniture,250,3
I-004326,O-01453,Noise Cancelling Headphones,Electronics,300,2
I-004327,O-01453,Laptop Pro,Electronics,1200,2
I-004328,O-01454,Mechanical Keyboard,Accessories,130,2
I-004329,O-01454,Wireless Mouse,Accessories,50,2
I-004330,O-01454,Monitor Stand,Accessories,75,2
I-004331,O-01454,Office Chair,Furniture,250,2
I-004332,O-01454,Standing Desk,Furniture,600,1
I-004333,O-01455,Office Chair,Furniture,250,3
I-004334,O-01455,Wireless Mouse,Accessories,50,2
I-004335,O-01456,Standing Desk,Furniture,600,3
I-004336,O-01456,4K Monitor,Electronics,400,1
I-004337,O-01456,Standing Desk,Furniture,600,1
I-004338,O-01456,Mechanical Keyboard,Accessories,130,1
I-004339,O-01456,Monitor Stand,Accessories,75,1
I-004340,O-01457,Webcam 1080p,Accessories,80,2
I-004341,O-01457,4K Monitor,Electronics,400,2
I-004342,O-01457,Noise Cancelling Headphones,Electronics,300,1
I-004343,O-01457,Wireless Mouse,Accessories,50,2
I-004344,O-01457,Monitor Stand,Accessories,75,1
I-004345,O-01458,4K Monitor,Electronics,400,1
I-004346,O-01458,Webcam 1080p,Accessories,80,2
I-004347,O-01458,Office Chair,Furniture,250,1
I-004348,O-01459,Mechanical Keyboard,Accessories,130,2
I-004349,O-01459,Standing Desk,Furniture,600,1
I-004350,O-01460,Office Chair,Furniture,250,2
I-004351,O-01460,Standing Desk,Furniture,600,3
I-004352,O-01460,Wireless Mouse,Accessories,50,1
I-004353,O-01460,Noise Cancelling Headphones,Electronics,300,1
I-004354,O-01461,Office Chair,Furniture,250,1
I-004355,O-01462,Mechanical Keyboard,Accessories,130,1
I-004356,O-01462,Monitor Stand,Accessories,75,3
I-004357,O-01462,4K Monitor,Electronics,400,3
I-004358,O-01462,Webcam 1080p,Accessories,80,2
I-004359,O-01462,Wireless Mouse,Accessories,50,3
I-004360,O-01463,Noise Cancelling Headphones,Electronics,300,2
I-004361,O-01463,Webcam 1080p,Accessories,80,2
I-004362,O-01463,Standing Desk,Furniture,600,2
I-004363,O-01463,Standing Desk,Furniture,600,2
I-004364,O-01463,Webcam 1080p,Accessories,80,1
I-004365,O-01464,Mechanical Keyboard,Accessories,130,2
I-004366,O-01464,Laptop Pro,Electronics,1200,3
I-004367,O-01464,Standing Desk,Furniture,600,1
I-004368,O-01465,4K Monitor,Electronics,400,3
I-004369,O-01465,Laptop Pro,Electronics,1200,2
I-004370,O-01465,Webcam 1080p,Accessories,80,1
I-004371,O-01465,Webcam 1080p,Accessories,80,3
I-004372,O-01465,Standing Desk,Furniture,600,1
I-004373,O-01466,Standing Desk,Furniture,600,1
I-004374,O-01466,4K Monitor,Electronics,400,2
I-004375,O-01466,Mechanical Keyboard,Accessories,130,2
I-004376,O-01467,Noise Cancelling Headphones,Electronics,300,1
I-004377,O-01467,Mechanical Keyboard,Accessories,130,1
I-004378,O-01467,Monitor Stand,Accessories,75,3
I-004379,O-01467,4K Monitor,Electronics,400,2
I-004380,O-01467,Laptop Pro,Electronics,1200,3
I-004381,O-01468,Webcam 1080p,Accessories,80,2
I-004382,O-01469,Laptop Pro,Electronics,1200,3
I-004383,O-01469,Monitor Stand,Accessories,75,2
I-004384,O-01470,Office Chair,Furniture,250,1
I-004385,O-01470,Webcam 1080p,Accessories,80,2
I-004386,O-01470,Laptop Pro,Electronics,1200,1
I-004387,O-01470,4K Monitor,Electronics,400,3
I-004388,O-01470,Monitor Stand,Accessories,75,2
I-004389,O-01471,Mechanical Keyboard,Accessories,130,3
I-004390,O-01471,Standing Desk,Furniture,600,3
I-004391,O-01471,Office Chair,Furniture,250,2
I-004392,O-01472,Standing Desk,Furniture,600,3
I-004393,O-01472,Webcam 1080p,Accessories,80,2
I-004394,O-01473,Webcam 1080p,Accessories,80,1
I-004395,O-01474,4K Monitor,Electronics,400,1
I-004396,O-01474,Standing Desk,Furniture,600,3
I-004397,O-01474,Laptop Pro,Electronics,1200,2
I-004398,O-01475,Standing Desk,Furniture,600,3
I-004399,O-01475,Office Chair,Furniture,250,1
I-004400,O-01476,Laptop Pro,Electronics,1200,3
I-004401,O-01476,Webcam 1080p,Accessories,80,1
I-004402,O-01477,Laptop Pro,Electronics,1200,3
I-004403,O-01477,Webcam 1080p,Accessories,80,2
I-004404,O-01477,4K Monitor,Electronics,400,2
I-004405,O-01478,Standing Desk,Furniture,600,2
I-004406,O-01478,Wireless Mouse,Accessories,50,1
I-004407,O-01478,Monitor Stand,Accessories,75,3
I-004408,O-01478,Laptop Pro,Electronics,1200,2
I-004409,O-01479,Mechanical Keyboard,Accessories,130,1
I-004410,O-01479,Wireless Mouse,Accessories,50,2
I-004411,O-01479,Monitor Stand,Accessories,75,3
I-004412,O-01480,Monitor Stand,Accessories,75,1
I-004413,O-01481,Office Chair,Furniture,250,1
I-004414,O-01481,Noise Cancelling Headphones,Electronics,300,1
I-004415,O-01481,Laptop Pro,Electronics,1200,1
I-004416,O-01481,4K Monitor,Electronics,400,3
I-004417,O-01481,Standing Desk,Furniture,600,1
I-004418,O-01482,Office Chair,Furniture,250,2
I-004419,O-01483,Noise Cancelling Headphones,Electronics,300,3
I-004420,O-01484,Monitor Stand,Accessories,75,3
I-004421,O-01484,Laptop Pro,Electronics,1200,1
I-004422,O-01484,Wireless Mouse,Accessories,50,2
I-004423,O-01484,4K Monitor,Electronics,400,1
I-004424,O-01484,Mechanical Keyboard,Accessories,130,3
I-004425,O-01485,4K Monitor,Electronics,400,2
I-004426,O-01485,4K Monitor,Electronics,400,3
I-004427,O-01486,Mechanical Keyboard,Accessories,130,2
I-004428,O-01486,Noise Cancelling Headphones,Electronics,300,1
I-004429,O-01487,Laptop Pro,Electronics,1200,2
I-004430,O-01487,Mechanical Keyboard,Accessories,130,2
I-004431,O-01487,Webcam 1080p,Accessories,80,1
I-004432,O-01487,Webcam 1080p,Accessories,80,2
I-004433,O-01487,Noise Cancelling Headphones,Electronics,300,3
I-004434,O-01488,4K Monitor,Electronics,400,1
I-004435,O-01488,Wireless Mouse,Accessories,50,2
I-004436,O-01489,4K Monitor,Electronics,400,2
I-004437,O-01489,Webcam 1080p,Accessories,80,2
I-004438,O-01490,Noise Cancelling Headphones,Electronics,300,1
I-004439,O-01490,Noise Cancelling Headphones,Electronics,300,2
I-004440,O-01490,Webcam 1080p,Accessories,80,1
I-004441,O-01490,Standing Desk,Furniture,600,1
I-004442,O-01490,Laptop Pro,Electronics,1200,2
I-004443,O-01491,Noise Cancelling Headphones,Electronics,300,1
I-004444,O-01491,Laptop Pro,Electronics,1200,2
I-004445,O-01492,Laptop Pro,Electronics,1200,3
I-004446,O-01492,Mechanical Keyboard,Accessories,130,3
I-004447,O-01492,4K Monitor,Electronics,400,3
I-004448,O-01492,Office Chair,Furniture,250,3
I-004449,O-01492,Mechanical Keyboard,Accessories,130,2
I-004450,O-01493,4K Monitor,Electronics,400,3
I-004451,O-01493,Office Chair,Furniture,250,2
I-004452,O-01493,Wireless Mouse,Accessories,50,2
I-004453,O-01493,Standing Desk,Furniture,600,2
I-004454,O-01493,Office Chair,Furniture,250,2
I-004455,O-01494,Mechanical Keyboard,Accessories,130,2
I-004456,O-01495,Office Chair,Furniture,250,2
I-004457,O-01496,Monitor Stand,Accessories,75,1
I-004458,O-01496,Mechanical Keyboard,Accessories,130,3
I-004459,O-01496,Noise Cancelling Headphones,Electronics,300,1
I-004460,O-01496,Office Chair,Furniture,250,1
I-004461,O-01496,Standing Desk,Furniture,600,1
I-004462,O-01497,Webcam 1080p,Accessories,80,1
I-004463,O-01497,Standing Desk,Furniture,600,3
I-004464,O-01497,4K Monitor,Electronics,400,2
I-004465,O-01498,Mechanical Keyboard,Accessories,130,1
I-004466,O-01499,Monitor Stand,Accessories,75,3
I-004467,O-01499,Monitor Stand,Accessories,75,2
I-004468,O-01499,Mechanical Keyboard,Accessories,130,3
I-004469,O-01500,Mechanical Keyboard,Accessories,130,1
I-004470,O-01500,Wireless Mouse,Accessories,50,2
I-004471,O-01500,Monitor Stand,Accessories,75,1
I-004472,O-01500,Standing Desk,Furniture,600,1
I-004473,O-01500,Webcam 1080p,Accessories,80,3
I-004474,O-01501,Laptop Pro,Electronics,1200,3
I-004475,O-01501,Wireless Mouse,Accessories,50,3
I-004476,O-01501,Wireless Mouse,Accessories,50,1
I-004477,O-01502,Webcam 1080p,Accessories,80,1
I-004478,O-01503,Webcam 1080p,Accessories,80,1
I-004479,O-01504,4K Monitor,Electronics,400,2
I-004480,O-01504,Webcam 1080p,Accessories,80,1
I-004481,O-01505,Noise Cancelling Headphones,Electronics,300,1
I-004482,O-01505,Monitor Stand,Accessories,75,3
I-004483,O-01505,Noise Cancelling Headphones,Electronics,300,1
I-004484,O-01505,Laptop Pro,Electronics,1200,3
I-004485,O-01506,Noise Cancelling Headphones,Electronics,300,3
I-004486,O-01506,Monitor Stand,Accessories,75,2
I-004487,O-01506,4K Monitor,Electronics,400,1
I-004488,O-01507,Monitor Stand,Accessories,75,2
I-004489,O-01507,Laptop Pro,Electronics,1200,2
I-004490,O-01507,Noise Cancelling Headphones,Electronics,300,1
I-004491,O-01508,Office Chair,Furniture,250,2
I-004492,O-01508,Laptop Pro,Electronics,1200,1
I-004493,O-01508,Standing Desk,Furniture,600,3
I-004494,O-01508,Laptop Pro,Electronics,1200,3
I-004495,O-01509,Laptop Pro,Electronics,1200,1
I-004496,O-01509,Wireless Mouse,Accessories,50,2
I-004497,O-01510,Wireless Mouse,Accessories,50,2
I-004498,O-01511,Webcam 1080p,Accessories,80,3
I-004499,O-01511,Office Chair,Furniture,250,3
I-004500,O-01512,Office Chair,Furniture,250,1
I-004501,O-01512,Office Chair,Furniture,250,2
I-004502,O-01512,Noise Cancelling Headphones,Electronics,300,1
I-004503,O-01512,Office Chair,Furniture,250,1
I-004504,O-01513,Noise Cancelling Headphones,Electronics,300,1
I-004505,O-01513,Wireless Mouse,Accessories,50,1
I-004506,O-01513,Mechanical Keyboard,Accessories,130,1
I-004507,O-01513,Laptop Pro,Electronics,1200,2
I-004508,O-01513,Mechanical Keyboard,Accessories,130,1
I-004509,O-01514,Standing Desk,Furniture,600,1
I-004510,O-01515,Monitor Stand,Accessories,75,3
I-004511,O-01515,Monitor Stand,Accessories,75,1
I-004512,O-01516,4K Monitor,Electronics,400,1
I-004513,O-01516,Laptop Pro,Electronics,1200,1
I-004514,O-01516,Webcam 1080p,Accessories,80,3
I-004515,O-01516,Standing Desk,Furniture,600,2
I-004516,O-01517,4K Monitor,Electronics,400,1
I-004517,O-01518,Noise Cancelling Headphones,Electronics,300,2
I-004518,O-01518,Office Chair,Furniture,250,1
I-004519,O-01518,Wireless Mouse,Accessories,50,3
I-004520,O-01519,Monitor Stand,Accessories,75,1
I-004521,O-01520,Mechanical Keyboard,Accessories,130,2
I-004522,O-01520,Office Chair,Furniture,250,3
I-004523,O-01520,4K Monitor,Electronics,400,3
I-004524,O-01521,Laptop Pro,Electronics,1200,2
I-004525,O-01521,Monitor Stand,Accessories,75,3
I-004526,O-01521,Noise Cancelling Headphones,Electronics,300,1
I-004527,O-01521,4K Monitor,Electronics,400,1
